image_path,label,source,md5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1046.jpg,Apple___Black_rot,Hassan,fc3e76fa8f5fc26f01dc43c4382be9a9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3632.jpg,Apple___Black_rot,Hassan,dfe8f84d5d40d316dbc8ccdfb15e5bc6
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot317.JPG,Apple___Black_rot,Hassan,4a7949a8ff26cd1e9435bf6ec87c2c41
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1811.jpg,Apple___Black_rot,Hassan,968126e6f90fe3c586b0d70b828f2b9b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2462.jpg,Apple___Black_rot,Hassan,bc4f7bf1fb2d6bd17c599aec7a51ce63
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot306.JPG,Apple___Black_rot,Hassan,1f1825f40a03ec638582c6cfcda744ab
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2652.jpg,Apple___Black_rot,Hassan,d8f532f547644a5bbfec7fc7684a914a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2727.jpg,Apple___Black_rot,Hassan,febadfcc4da9b5a80a46d49a24040d6d
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot393.jpg,Apple___Black_rot,Hassan,d12d7cc4a3ee71082a1007ad156920df
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1339.jpg,Apple___Black_rot,Hassan,7b38db843e3cba42188b965350342132
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1248.jpg,Apple___Black_rot,Hassan,b24a62dc53967d68532c1182a86687e5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2889.jpg,Apple___Black_rot,Hassan,44e8faac1fe2543d285f375de65724f4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1711.jpg,Apple___Black_rot,Hassan,1498b0281839632df2dd0a8926578c57
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2976.jpg,Apple___Black_rot,Hassan,70ccc4f370699ac150b83da778056f67
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot788.jpg,Apple___Black_rot,Hassan,bece6f088e74bb914a9aeccfbcbad3b1
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot997.jpg,Apple___Black_rot,Hassan,9852afb660dbf2af7470d5f061557f1b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1619.jpg,Apple___Black_rot,Hassan,e4b9955bf8acfbf5610d30eb912168bb
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot617.jpg,Apple___Black_rot,Hassan,e1e09157099a02c1fa3dc14feea92c99
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1207.jpg,Apple___Black_rot,Hassan,78c4742da3f943b054d44e25d15c21c8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot587.jpg,Apple___Black_rot,Hassan,d2d646a26fbe700575df69a5250a752b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3275.jpg,Apple___Black_rot,Hassan,3d6ae0f3710a826f81e27d324d832ac4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3320.jpg,Apple___Black_rot,Hassan,bd8d10d4e6a9667f9c1f495ed029cd3c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3309.jpg,Apple___Black_rot,Hassan,52704f330b68cb09a66a5cac50212df8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3292.jpg,Apple___Black_rot,Hassan,0db4238684da17146ed4fe7872c4cd6c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot868.jpg,Apple___Black_rot,Hassan,c8e2dadfa1ca5f4697f89d4bc7a7ddf4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot870.jpg,Apple___Black_rot,Hassan,f735c36734188aa96b261dbf91c72a7e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot485.jpg,Apple___Black_rot,Hassan,527f0da97709195ebe903cc6f73f507f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2636.jpg,Apple___Black_rot,Hassan,e375057a3afb37610a316d84a19c3c22
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1872.jpg,Apple___Black_rot,Hassan,c1819fabbb042c2a49d6f22e8cfafb78
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1504.jpg,Apple___Black_rot,Hassan,273f545092a251e60bcdcf368aef1963
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1277.jpg,Apple___Black_rot,Hassan,d43ee4d9866636fe47b15d1196662061
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2046.jpg,Apple___Black_rot,Hassan,0b6f345eef6a325828674279211a4e21
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2407.jpg,Apple___Black_rot,Hassan,a82d19ce9b3d5514d2b180abb90597b7
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot205.JPG,Apple___Black_rot,Hassan,cd0820bbb7edde43e171d0ae6f59c9b5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot106.JPG,Apple___Black_rot,Hassan,3af41238156b9eb43401b46805ce7099
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot816.jpg,Apple___Black_rot,Hassan,db754c8cd203f67e85c224eb1e99e7b8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1593.jpg,Apple___Black_rot,Hassan,a622b9e3e22273be5a4c009618f73d2a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot136.JPG,Apple___Black_rot,Hassan,3318730ccf8b6e09d8593d8e3f7d55e8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot941.jpg,Apple___Black_rot,Hassan,52b4ae685458a6f027a6f7256f64b008
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1102.jpg,Apple___Black_rot,Hassan,5eaad340c1fadf515fd34f78950e2f14
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3789.jpg,Apple___Black_rot,Hassan,b3bc43e19358d593b4da40c9d4dab2c5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2360.jpg,Apple___Black_rot,Hassan,e195c69d383080e4eb75c7e5e18850e5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2803.jpg,Apple___Black_rot,Hassan,f6050316b5e48b9f0dfc8edfbedccc79
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3112.jpg,Apple___Black_rot,Hassan,52d99ad3a8ea03d6c536942ada2f6cb6
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3113.JPG,Apple___Black_rot,Hassan,e56a65aa8885726e615adb30b8438057
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2614.jpg,Apple___Black_rot,Hassan,9e7b0f3a49f963526775705c5fc7e137
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1946.jpg,Apple___Black_rot,Hassan,2032787b70c1539b0dd65bd77873bc3d
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot908.jpg,Apple___Black_rot,Hassan,e303e48906d50754778995399e5cdc44
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot590.jpg,Apple___Black_rot,Hassan,680ea342141ee42b58b27f561883f706
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot470.jpg,Apple___Black_rot,Hassan,539ba2aea6608b3aa7abcdac3dcd966a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1757.jpg,Apple___Black_rot,Hassan,77a07583ba029edf9bba209ec3d3559d
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2937.JPG,Apple___Black_rot,Hassan,93b2a4840f05f7df7841d715019aa7d0
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot72.JPG,Apple___Black_rot,Hassan,08d74e96464854b274633078661e6254
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3561.jpg,Apple___Black_rot,Hassan,673d3fd0cd370d96d8624896321e5d64
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1282.jpg,Apple___Black_rot,Hassan,b24b1130cef7120b84d705d3c6fe625d
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1403.jpg,Apple___Black_rot,Hassan,69818e232eca945f72c7fb107c5b5de2
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1895.jpg,Apple___Black_rot,Hassan,4292e35bbd00d7f4ad0966cd3797eabe
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot17.JPG,Apple___Black_rot,Hassan,f7be7ef8133a925e6dca834cf59411db
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot598.jpg,Apple___Black_rot,Hassan,9a96b64c138e4dec3e26bf76ead08cb9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3465.jpg,Apple___Black_rot,Hassan,48c6c07a47ffbb21f3b61e18fbdf0c64
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot668.jpg,Apple___Black_rot,Hassan,f5062f935eae4508de5de481e483ee56
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2523.jpg,Apple___Black_rot,Hassan,c8dae1298d866ef534546b6b97040bcc
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2112.jpg,Apple___Black_rot,Hassan,4fe65f9a6c088cd0244f9d4d3d2cea11
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3288.jpg,Apple___Black_rot,Hassan,60720d914f6853f8d5c2afe535c854f1
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1203.jpg,Apple___Black_rot,Hassan,cd2e62512e7cbe475f6beadbc9da6b63
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot695.jpg,Apple___Black_rot,Hassan,d59feb89056ac9de255e2a498fc4a657
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1121.jpg,Apple___Black_rot,Hassan,988c259c50ce2342aabb74db53a69bb4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1252.jpg,Apple___Black_rot,Hassan,d7825d73acd418597c7e2f488f5bb075
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot533.jpg,Apple___Black_rot,Hassan,e98af735a9e890e7220d6eea8072940a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot456.jpg,Apple___Black_rot,Hassan,24f5896ce1f8d633539187d553b3efe1
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot889.jpg,Apple___Black_rot,Hassan,3c2b5da871afd420c0af65d8ac9a54ae
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2438.jpg,Apple___Black_rot,Hassan,578d9b124cf955879a13fab72f005f8e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3513.jpg,Apple___Black_rot,Hassan,0d4417ea4fddd941e8f9efdc4eb0d5b7
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot848.jpg,Apple___Black_rot,Hassan,b9fa45f959752e6398343efc2b62966f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2249.jpg,Apple___Black_rot,Hassan,a9daac216b786db096a4c0a0ebfa7d99
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot737.jpg,Apple___Black_rot,Hassan,fb66bf8c8595094df914a8fac4667ee3
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1939.JPG,Apple___Black_rot,Hassan,812ba2fc74fcb77082d8db5f9d520ba5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3736.jpg,Apple___Black_rot,Hassan,fde21ffdeb5dce4c2e56e65b09e396b4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3693.jpg,Apple___Black_rot,Hassan,9c7b7b5d05b9c5730a33f98f1cb827c9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1085.jpg,Apple___Black_rot,Hassan,f9a30a1733686604b76b9d370091878d
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2808.jpg,Apple___Black_rot,Hassan,f7e8f3300978e8b1fcad6e351807c0af
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1581.jpg,Apple___Black_rot,Hassan,cf91c48e7942baa3233b2ceadeb90557
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3403.jpg,Apple___Black_rot,Hassan,94e2a3c40a49e3603ff070587b177808
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2380.jpg,Apple___Black_rot,Hassan,aa2cd24e8e351b3a106183a50b076f73
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot892.jpg,Apple___Black_rot,Hassan,7b16d1db30122770d54621bc7dd41805
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1316.jpg,Apple___Black_rot,Hassan,9180b77cd214c0495421f003e8c6f123
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3548.jpg,Apple___Black_rot,Hassan,96dc666957def2c0e2c5fb8ffc361412
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1657.jpg,Apple___Black_rot,Hassan,2d607b39be7b15ebad9385f329878598
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2852.jpg,Apple___Black_rot,Hassan,65dbe95328f8f0a54f3be0693c336b76
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1494.jpg,Apple___Black_rot,Hassan,c63ddad896e8fcff9288e363ca707c2a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1033.jpg,Apple___Black_rot,Hassan,06b19475907cc83a58bc5ea87d2a399a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2864.jpg,Apple___Black_rot,Hassan,12d5960f3fdb121594c4f5f289c5aba8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot36.JPG,Apple___Black_rot,Hassan,c674680c4194643923dafc1477c5fd8e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2739.jpg,Apple___Black_rot,Hassan,257b96b493a2a39ca72bc8fd4b9e9de0
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2420.jpg,Apple___Black_rot,Hassan,25c4d6c0db9c2f98d0087536319356a9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1950.jpg,Apple___Black_rot,Hassan,fa5d5af2967d1a0f62ca2bb7f81f378f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3303.jpg,Apple___Black_rot,Hassan,a8d8601ad21dab75bbe634ca5754a7d0
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2019.jpg,Apple___Black_rot,Hassan,dc0b7b67025ee29e66af80ba0abbe38c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot447.jpg,Apple___Black_rot,Hassan,7fb6caf9e80f191bb7612648b6cc2927
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1157.jpg,Apple___Black_rot,Hassan,c655ce211f95363dbc402d34343a740f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2692.jpg,Apple___Black_rot,Hassan,1f53bb6d83a35b3cb5136a4e7d0f1aa7
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2043.jpg,Apple___Black_rot,Hassan,50d5ac8d5c317a770198ce6acd25d823
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2948.jpg,Apple___Black_rot,Hassan,cd89eda4a08df4381c559815131c7041
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3071.jpg,Apple___Black_rot,Hassan,8e63dd42f785c17bf21bbd1b544a80e1
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3033.jpg,Apple___Black_rot,Hassan,f3fe0adcc7d65069067077ad3b7c327b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2875.jpg,Apple___Black_rot,Hassan,303cddd6b47e152907d40275ddf7287a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot541.jpg,Apple___Black_rot,Hassan,16b03736c0d393b5d96b6429bbd49052
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3604.jpg,Apple___Black_rot,Hassan,f467d0e1bd4e65d5e2ccb3d7df8a27ba
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot675.jpg,Apple___Black_rot,Hassan,7d822d281dea5a81f69dffb5dfca1695
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1194.jpg,Apple___Black_rot,Hassan,dbee51322a1e843e92adce32b3960485
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1778.JPG,Apple___Black_rot,Hassan,a53b51fbb4b5254deba44fe65c1d0005
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1652.jpg,Apple___Black_rot,Hassan,90983d0efff7fbb5580692e7ec3bf5da
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3166.jpg,Apple___Black_rot,Hassan,5ec293d37537c96a757d4d42a487b131
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3153.jpg,Apple___Black_rot,Hassan,2faefaa45e7b052b2ae6ec7e480c4066
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3770.jpg,Apple___Black_rot,Hassan,2112716ef4ecc23b4722376240a454cd
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1088.jpg,Apple___Black_rot,Hassan,34151db8c008a8083efd89291f5e579b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1538.jpg,Apple___Black_rot,Hassan,345a0c254f5da4c20d6525105eabbf65
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1003.jpg,Apple___Black_rot,Hassan,db322acc47b82a6bb7d8d10753ac649a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot521.jpg,Apple___Black_rot,Hassan,da7521fe24fa0b00bb0b9967d7447e69
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2418.jpg,Apple___Black_rot,Hassan,21eafa666b1e520503be44543b2154b7
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot125.JPG,Apple___Black_rot,Hassan,44fdc4bf30e59714d45be76584e70b19
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2783.jpg,Apple___Black_rot,Hassan,4ff063cdf08773b52ae8ad673f0b0d4f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1081.jpg,Apple___Black_rot,Hassan,6c9e91494d2b999fe973a224be13a628
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3589.jpg,Apple___Black_rot,Hassan,0bc1ab66001650a3bf057b412de9567e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2377.jpg,Apple___Black_rot,Hassan,05966eceb7773fa045f52ff7b28284fd
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1626.jpg,Apple___Black_rot,Hassan,3ff8a38b9b8aed9526d84451462f81aa
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2444.jpg,Apple___Black_rot,Hassan,56a72e238d3ed34002ae0c05d0f90953
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2606.JPG,Apple___Black_rot,Hassan,dd0d1dda1ba6e1b63d781d486b49b433
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot679.jpg,Apple___Black_rot,Hassan,a8622db49e4d60c8f52b2127975f286b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot697.jpg,Apple___Black_rot,Hassan,0a312b53433c05a746818ec51e35ce91
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1976.jpg,Apple___Black_rot,Hassan,9ae56fe2551224719af2c922aedb40fb
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3003.jpg,Apple___Black_rot,Hassan,a8508e00be22f11843a5fe612002c69f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot460.jpg,Apple___Black_rot,Hassan,f1d5d52cb2f917fa2049eed8f4c8b1f8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3583.jpg,Apple___Black_rot,Hassan,f3ec859bfc47c957866f87e0d751d166
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2429.jpg,Apple___Black_rot,Hassan,a807c29d11fd54b6143516de4919ce78
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2493.jpg,Apple___Black_rot,Hassan,b04010c34979bae769c06c8c1a217599
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1215.jpg,Apple___Black_rot,Hassan,4e99be47ac7eac38b20f9e8f3eeb472f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot199.JPG,Apple___Black_rot,Hassan,e1b5f1c1f9b52756b53ddade985701d8
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3748.jpg,Apple___Black_rot,Hassan,ffeed453aba8a9435b3f46975650dcbd
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3157.jpg,Apple___Black_rot,Hassan,5a5eba8846c1544603107ec747ed7a63
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot553.jpg,Apple___Black_rot,Hassan,2a29dc3dadfd67f9a70c74129916101e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot269.JPG,Apple___Black_rot,Hassan,eca7b77ff3bd0b171f00f949ba58801a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot969.jpg,Apple___Black_rot,Hassan,529e776fdf81cc93a63f82d4ba7e6199
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3333.jpg,Apple___Black_rot,Hassan,78cc6c9015e3c9d60ed0795f892fa2c5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2300.jpg,Apple___Black_rot,Hassan,eb6b5051d5bdd63842c4b302166a7c43
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1622.jpg,Apple___Black_rot,Hassan,9af65f2000acb431940473f050b4ca9c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1799.jpg,Apple___Black_rot,Hassan,2818cdf2036e6301864bc67e2621bd2a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3015.jpg,Apple___Black_rot,Hassan,5ef499599ec5ea8b6520b4ee542e024e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3502.JPG,Apple___Black_rot,Hassan,b5051f4e149a4e82d7f448b40db00c37
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1890.jpg,Apple___Black_rot,Hassan,072c632987fc2c92711d83418f5f2d24
